solarSystemName,x,y,z,security
J115727,7.56590129327016e18,-1.13268155723202e16,-1.00101800942957e19,-0.99
J115124,7.60061749211639e18,1.8562979298326e15,-9.98687734526739e18,-0.99
J135533,7.59461235446975e18,4.95886093544016e16,-9.98142724058487e18,-0.99
J230745,7.58735374038835e18,2.68288929010735e16,-9.97679868954883e18,-0.99
J112918,7.59554811566111e18,3.04553107571187e16,-9.97678643946564e18,-0.99
J111640,7.59404542597976e18,-1.77237163302737e16,-9.97493596506155e18,-0.99
J231137,7.5934653940299e18,4.18192587214889e16,-9.9738211072904e18,-0.99
J111613,7.58764737368642e18,3.58799959372501e15,-9.96712727672397e18,-0.99
J145131,7.58408563907493e18,5.1804428427569e16,-9.96832376539286e18,-0.99
J111003,7.60341039953297e18,-2.66125565989265e16,-1.00007630482244e19,-0.99
J131520,7.61203812173074e18,-3.36656164747621e16,-1.00086427841751e19,-0.99
J120922,7.62031005742809e18,1.49246153735987e16,-1.0020930158698e19,-0.99
J142138,7.62087943258602e18,-1.1554383817227e16,-1.00231468449321e19,-0.99
J153106,7.62057765172126e18,-1.43205113561147e16,-1.00201880120786e19,-0.99
J111939,7.6120921925474e18,1.99683510442358e16,-1.00164594341747e19,-0.99
J173550,7.60978700685878e18,1.80664559978054e16,-1.00170857727423e19,-0.99
J145310,7.59951417459571e18,3.15605778199306e16,-1.00207794841028e19,-0.99
J155928,7.6039599358127e18,3.4807851591467e16,-1.0032174838672e19,-0.99
J234208,7.57477682073201e18,5.51898534788027e16,-1.00055608039145e19,-0.99
J105722,7.57419754781134e18,-1.03867992010789e16,-1.00068971821476e19,-0.99
J123546,7.58003508691996e18,2.07401864092416e16,-1.00090636450381e19,-0.99
J210235,7.57376094783575e18,-9.27106053276252e15,-1.00187503584481e19,-0.99
J170736,7.57175506480581e18,1.53041699852829e16,-1.00195893692067e19,-0.99
J170240,7.57852627776382e18,5.03901068890886e16,-1.00234196749871e19,-0.99
J125532,7.57920294316312e18,6.48708584402685e16,-1.00198302339378e19,-0.99
J133923,7.57638042238627e18,-2.2929606570619e16,-1.0027830730579e19,-0.99
J131509,7.5838875979973e18,-1.9295920255135e16,-1.00400452421318e19,-0.99
J210519,7.607288715761e18,4.6966115876895e16,-9.9877869758163e18,-0.99
J233517,7.61501140175211e18,5.99578200544976e16,-9.99960797270546e18,-0.99
J162612,7.61612710030691e18,-1.51042539167644e16,-1.000629830214e19,-0.99
J123055,7.6231886155887e18,-5.87938018789827e15,-1.00153035772587e19,-0.99
J212302,7.63157781187692e18,-2.29244693586435e16,-1.00230602220707e19,-0.99
J102103,7.63702470530632e18,5.79258820667729e16,-1.00200626608557e19,-0.99
J213956,7.63583491165539e18,4.76040787215961e16,-1.00190027090319e19,-0.99
J161944,7.63762088912016e18,1.44081418167277e16,-1.00276562597437e19,-0.99
J135705,7.58224850197485e18,2.47661589497351e16,-9.9893538312976e18,-0.99
J103215,7.58065556149028e18,1.15905562364838e15,-1.00028035591975e19,-0.99
J141032,7.58163473921954e18,2.9899152856439e16,-1.00018389306762e19,-0.99
J135306,7.57805295903649e18,3.11702772151728e16,-9.98778945505237e18,-0.99
J155256,7.57258980507067e18,-2.95253706981528e16,-9.99054378181829e18,-0.99
J162853,7.57360570054455e18,1.02796904888759e16,-9.99867604553933e18,-0.99
J104809,7.57284320804915e18,-9.03226905317591e15,-9.9982413340325e18,-0.99
J144454,7.56106953783518e18,3.15067380694152e16,-1.00046247446476e19,-0.99
J110759,7.5933887548603e18,2.51489586236249e16,-1.00271763926513e19,-0.99
J215304,7.59408853396973e18,2.15047770589216e16,-1.00274331030299e19,-0.99
J110946,7.59161987306082e18,1.46554045732691e16,-1.00336649935264e19,-0.99
J230221,7.5828814161006e18,-6.13338742703123e15,-1.00387998541118e19,-0.99
J140133,7.58374766537939e18,2.05333949155601e16,-1.00454744249302e19,-0.99
J105531,7.58404875329536e18,-2.23641636174845e16,-1.0036001182054e19,-0.99
J213502,7.60179243210907e18,6.85795285633553e16,-1.00180762894794e19,-0.99
J101647,7.61253900894009e18,3.57766259987438e16,-1.00179630227309e19,-0.99
J133023,7.61245183041226e18,5.55718127717386e16,-1.00216243542379e19,-0.99
J164553,7.60162146452022e18,-3.41556229259838e16,-1.00194761743519e19,-0.99
J232959,7.60201999214844e18,4.0014915483727e16,-1.00275472864806e19,-0.99
J152106,7.59502375020355e18,5.67042152390851e16,-1.00207030444757e19,-0.99
J142535,7.58256217935756e18,-3.0197609700648e16,-1.00182469641596e19,-0.99
J104859,7.23872047019646e18,-7.20690836012846e15,-9.87545888159909e18,-0.99
J155838,7.2327341654573e18,7.13220864309334e16,-9.88326904978664e18,-0.99
J164745,7.23334723828317e18,-1.82421664715818e16,-9.87456918320497e18,-0.99
J135504,7.23816927758427e18,4.5362744867436e16,-9.87428945995359e18,-0.99
J115923,7.24546532361425e18,4.05594685873572e16,-9.8747059614323e18,-0.99
J151325,7.23462302851945e18,5.42665343893044e16,-9.87824401808849e18,-0.99
J105705,7.2342797012286e18,4.87885883220143e16,-9.87299260124382e18,-0.99
J141434,7.26559487518935e18,-2.52494603482147e16,-9.8157135038434e18,-0.99
J115844,7.26174199691503e18,-1.73755707120228e16,-9.80620138739318e18,-0.99
J133906,7.26313832502482e18,3.02826639501293e16,-9.81110744610986e18,-0.99
J115855,7.26622429645018e18,-1.50611117675158e16,-9.81036036222195e18,-0.99
J150020,7.26558333984308e18,-2.68956606669423e16,-9.8099276754645e18,-0.99
J142528,7.27969086108896e18,-2.4922687091966e16,-9.80649668986579e18,-0.99
J130900,7.2608006151838e18,5.90834440570025e16,-9.88493610358804e18,-0.99
J222045,7.27121892113156e18,-3.41709716626013e16,-9.88436432849826e18,-0.99
J111450,7.26901486432643e18,3.5452149144569e16,-9.88168820751827e18,-0.99
J103800,7.27024101331872e18,2.48371207154771e16,-9.87452638867858e18,-0.99
J144420,7.27516721183285e18,1.55243391028325e16,-9.8675747720692e18,-0.99
J152550,7.28569274266506e18,-5.16030539595435e15,-9.86823562153398e18,-0.99
J114003,7.29823386662718e18,2.56754228798695e16,-9.86580686779171e18,-0.99
J143751,7.2922818605446e18,1.49414112461185e16,-9.86935859754876e18,-0.99
J215930,7.29575493429388e18,-2.09037298575064e16,-9.87248707798063e18,-0.99
J120512,7.28699707252699e18,6.06650466847863e16,-9.80128016019248e18,-0.99
J145939,7.29495328869048e18,2.04054345287281e16,-9.80932772534316e18,-0.99
J135623,7.28089151588531e18,4.50118414683795e16,-9.8078577942912e18,-0.99
J111918,7.28007856902234e18,2.45102288390627e16,-9.80648980311376e18,-0.99
J162614,7.27497530004021e18,822995758776948,-9.80682358761269e18,-0.99
J104921,7.27677691549604e18,1.74288507705653e16,-9.79990399748101e18,-0.99
J230049,7.27692781287348e18,3.9051728773981e16,-9.80666611059435e18,-0.99
J115935,7.28606590518067e18,2.2129927319359e16,-9.81161471420426e18,-0.99
J151920,7.26831631368025e18,-7.44220172450244e15,-9.85919417351003e18,-0.99
J160855,7.27050316766327e18,3.22859670589271e15,-9.86043878214189e18,-0.99
J155311,7.26565647561915e18,5.84299468398936e16,-9.85002350908367e18,-0.99
J101553,7.25830851537357e18,9.41917608351705e15,-9.86067086038715e18,-0.99
J110421,7.24747416051112e18,5.79980685367819e16,-9.8679643380305e18,-0.99
J155207,7.24279706915025e18,6.14023231714e16,-9.85963215407155e18,-0.99
J143200,7.35902131133519e18,5.95082193564801e16,-9.78602578758196e18,-0.99
J110834,7.36319128085412e18,-3.02577149351848e16,-9.78373539365654e18,-0.99
J142247,7.36030722527943e18,1.631447304652e16,-9.79474712248406e18,-0.99
J112028,7.36087429802346e18,-1.43789770420979e16,-9.79535573050518e18,-0.99
J111520,7.36429194206997e18,1.251458512038e16,-9.80176132151004e18,-0.99
J161335,7.35867282670292e18,-1.0337401356608e16,-9.80733750761298e18,-0.99
J170118,7.36193718351907e18,4.36702659678248e16,-9.79496422035515e18,-0.99
J160722,7.36451309290434e18,5.68475078972724e16,-9.79873081763692e18,-0.99
J124504,7.28951088511039e18,-2.44819219648273e16,-9.85556988464752e18,-0.99
J212612,7.29171271245484e18,-1.36833065158581e16,-9.84147827750543e18,-0.99
J154829,7.29319498488287e18,4.51129779854836e16,-9.85068284721175e18,-0.99
J144436,7.30008249074894e18,-1.94050257583018e16,-9.8383887176243e18,-0.99
J165641,7.3095142162914e18,2.15930173100793e16,-9.84493016901767e18,-0.99
J145510,7.30538099768182e18,6.01820930382288e16,-9.83840406448014e18,-0.99
J110810,7.32757080740357e18,5.06387312926866e16,-9.78429573648226e18,-0.99
J131916,7.32799514057727e18,-3.33363671543266e16,-9.78314274853323e18,-0.99
J120103,7.33025031545298e18,-1.58452695740439e16,-9.79762144038368e18,-0.99
J171404,7.32815799745612e18,5.53205628114216e16,-9.79628401680168e18,-0.99
J104632,7.3351608763979e18,-1.38207000421057e16,-9.78540462901858e18,-0.99
J103400,7.34069047720496e18,2.71928109352472e16,-9.79849418758485e18,-0.99
J154021,7.33122088215188e18,-2.97563177353209e16,-9.80521437837596e18,-0.99
J122249,7.33809239707717e18,-1.27460562584513e16,-9.80726102093128e18,-0.99
J213753,7.33740178521526e18,2.40160649593586e16,-9.80546572229366e18,-0.99
J155650,7.35939256796086e18,-3.66615067878851e15,-9.82395451691973e18,-0.99
J152722,7.34535953294288e18,2.36473938859255e16,-9.823341947595e18,-0.99
J100501,7.33729350832762e18,7.04789511789602e15,-9.82166005309143e18,-0.99
J140918,7.33664074218677e18,3.45408186232445e16,-9.832523932345e18,-0.99
J103414,7.33404765153477e18,4.91383411104833e16,-9.82438324793344e18,-0.99
J223432,7.34228383254792e18,1.95666777122659e16,-9.82162741144344e18,-0.99
J100409,7.34741970254628e18,3.51347887161888e15,-9.82998076121308e18,-0.99
J141502,7.33534020611053e18,1.67936979637974e16,-9.82433336128694e18,-0.99
J115008,7.33996363721669e18,1.21012030292941e16,-9.82929802946252e18,-0.99
J112829,7.30473919771743e18,3.19468283406391e15,-9.83359607395613e18,-0.99
J105801,7.31256068646887e18,6.14434633857318e16,-9.83144462710758e18,-0.99
J105023,7.3143812014684e18,3.35693040550006e16,-9.82136661838722e18,-0.99
J101652,7.30475608871473e18,4.15736900797813e16,-9.81016533812541e18,-0.99
J163225,7.31037654924349e18,2.89855218357607e15,-9.80928792261126e18,-0.99
J135220,7.31001452277068e18,-2.61662103001231e16,-9.8102169449363e18,-0.99
J114430,7.30320203459239e18,2.50542564096778e16,-9.82166984349454e18,-0.99
J103504,7.30797426377379e18,1.13799094428837e16,-9.81053996344545e18,-0.99
J123940,7.32867717282737e18,3.75027785681132e16,-9.85423594144261e18,-0.99
J104857,7.32905055552532e18,4.41213117937858e16,-9.8544217976447e18,-0.99
J112417,7.32732387222733e18,7.24598692740653e16,-9.8684786535526e18,-0.99
J205141,7.33271585650939e18,6.91933510748577e16,-9.87390244530745e18,-0.99
J104037,7.32123876582368e18,7.12219425482587e16,-9.86790896032249e18,-0.99
J144902,7.32573382345388e18,-3.42483620590167e16,-9.87971346626707e18,-0.99
J122818,7.29913255264978e18,5.28088903366767e16,-9.86457186749859e18,-0.99
J211353,7.30826041992054e18,6.07704691397355e16,-9.8654742434359e18,-0.99
J104136,7.32189329272186e18,6.40827028881811e16,-9.8689066681063e18,-0.99
J172842,7.33595349420613e18,-1.91792367154827e16,-9.8696482613038e18,-0.99
J122452,7.32997976295167e18,-1.92531623790005e16,-9.86876704508194e18,-0.99
J140200,7.32371930994705e18,2.18218066449272e16,-9.86101012485864e18,-0.99
J232246,7.32311165030119e18,3.35216994683289e16,-9.86353018647059e18,-0.99
J101748,7.32752211344546e18,1.05931448540513e16,-9.86598821275603e18,-0.99
J133241,7.3333857289423e18,-7.84652310232978e15,-9.88678862506439e18,-0.99
J151817,7.34306951166832e18,8.24579755247012e15,-9.89693456535984e18,-0.99
J124201,7.34855929574714e18,-1.92502369336357e16,-9.88866217803803e18,-0.99
J125111,7.35778369385596e18,-5.12152367982211e15,-9.88893505156226e18,-0.99
J101755,7.35307713219352e18,1.93701754512316e16,-9.88001206744506e18,-0.99
J101708,7.35868436408875e18,-1.08383219172533e16,-9.88629772701863e18,-0.99
J135031,7.36203163819844e18,-8.31760976261827e15,-9.87214989309837e18,-0.99
J152117,7.31063316257666e18,-1.6604039602973e16,-9.81051832792158e18,-0.99
J164701,7.30190874343789e18,5.82498316811675e16,-9.80808090929553e18,-0.99
J132106,7.31405314490705e18,4.84766282486095e15,-9.81183047191724e18,-0.99
J141319,7.32334450721667e18,1.55223019282389e16,-9.81771554567695e18,-0.99
J170845,7.31736589064887e18,5.8075557624372e16,-9.82647240544518e18,-0.99
J161215,7.32050465372239e18,5.05168614966652e16,-9.83053079030859e18,-0.99
J111447,7.32791099166567e18,6.99981695223938e16,-9.83449196876819e18,-0.99
J222408,7.6019264205657e18,6.32037198992653e15,-1.00070196652379e19,-0.99
J161747,8.0250166968194e18,4.1506028293918e16,-9.89284885364158e18,-0.99
J132328,7.59517542129033e18,-1.98132116536225e16,-1.00098013266383e19,-0.99
J153217,7.33036625947618e18,-1.6983995555421e16,-9.84570972815832e18,-0.99
J142814,7.57892221681227e18,9.59147581482912e15,-1.00064573536606e19,-0.99
J101248,7.75946451485474e18,5.3970848903281e16,-8.97932575146243e18,-0.99
J135825,7.59898226593273e18,6.69267455723515e15,-1.00007446533799e19,-0.99
J151838,7.25554682502211e18,2.55950702422444e16,-9.87969335886296e18,-0.99
J100820,8.03651236483664e18,-3.49015291175011e16,-9.93282267177951e18,-0.99
J213344,7.61040292488658e18,1.98810489114262e16,-1.00189798560671e19,-0.99
J103701,7.34645869492419e18,-3.09449826368292e15,-9.10928947307363e18,-0.99
J171246,7.33131846884273e18,-2.40083454356353e16,-9.12259766656264e18,-0.99
J170158,7.21403650088039e18,2.21516836030825e16,-9.34544118651448e18,-0.99
J230559,7.31755446807123e18,-9.60708721611489e15,-9.85787803218721e18,-0.99
J145208,7.3256634441378e18,-8.08969730337538e15,-9.11378381525914e18,-0.99
J224721,7.12654763663792e18,3.76816698257557e16,-9.38808005355778e18,-0.99
J105934,7.26097035194029e18,6.93140112955377e15,-9.81619996823147e18,-0.99
J130818,7.31752435542592e18,5.75759780790067e16,-9.09077108944373e18,-0.99
J140555,7.31313643327205e18,6.17817069057908e16,-9.84860291537038e18,-0.99
J221356,8.21169760916046e18,5.50802447811624e16,-9.27245066854861e18,-0.99
J111245,8.09485347533573e18,6.07291316434523e16,-9.87335315748291e18,-0.99
J102834,7.32117766752186e18,3.98553757783571e16,-9.7943324825384e18,-0.99
J154509,7.6931109371811e18,1.18547204149429e16,-9.01104310946066e18,-0.99
J234928,7.34020825574748e18,-1.26603675205322e16,-9.09314353569437e18,-0.99
J222604,7.30604230577071e18,4.96875844544617e16,-9.80205705325359e18,-0.99
J133011,7.34500914709084e18,3.32389438001993e15,-9.09409893043332e18,-0.99
J125245,7.60608784442813e18,-2.1899912883275e15,-9.99079942688611e18,-0.99
J145523,7.33824257766138e18,2.13991875919997e16,-9.88416441832215e18,-0.99
J143605,8.19066169790594e18,3.45659745820008e16,-9.30490433789679e18,-0.99
J120750,7.15895966665439e18,2.02584978269229e16,-9.41019900624453e18,-0.99
J104617,7.70589795608542e18,-2.92181581732841e16,-8.93367098426569e18,-0.99
J125122,7.25228643957711e18,5.48692804479147e16,-9.87669836699328e18,-0.99
J114809,7.31570951834854e18,2.33223964182346e16,-9.10614751975143e18,-0.99
J125657,8.21668863886613e18,7.49203492098054e15,-9.33733162804719e18,-0.99
J015092,7.68815644900514e18,1.54824735842761e18,-9.47507064677311e18,-0.99
J005834,7.69337099226825e18,1.57921685071363e18,-9.42979831265667e18,-0.99
J012402,7.66649098418717e18,1.53884680435832e18,-9.48448432851295e18,-0.99
J005926,7.68604162449001e18,1.51615117297745e18,-9.43354117976721e18,-0.99
J010569,7.65672446498821e18,1.54467645645366e18,-9.50528364206991e18,-0.99
J012157,7.66010253591031e18,1.5866133895779e18,-9.45239794383105e18,-0.99
J002757,7.671941154512e18,1.54213188137802e18,-9.48236508856871e18,-0.99
J004791,7.6337080922535e18,1.55430655301442e18,-9.44518398319904e18,-0.99
J004317,7.61983355824563e18,1.56814716097768e18,-9.44297989702371e18,-0.99
J002216,7.69806920677217e18,1.57781220323508e18,-9.49725425830913e18,-0.99
J005482,7.71972792083421e18,1.60999735194977e18,-9.26042592533256e18,-0.99
J005900,7.74862700574232e18,1.62421449667563e18,-9.23880527521259e18,-0.99
J013070,7.70029076024376e18,1.58231661857489e18,-9.27971975767125e18,-0.99
J001057,7.73616224503405e18,1.61700454248741e18,-9.21727185531734e18,-0.99
J011321,7.73876189532035e18,1.60743729652942e18,-9.21962877924673e18,-0.99
J013123,7.74216403985336e18,1.60899560839231e18,-9.21556870827517e18,-0.99
J012735,7.69118260156658e18,1.59974025285456e18,-9.28436743244461e18,-0.99
J012635,7.74547597888583e18,1.59240064935016e18,-9.24661383776624e18,-0.99
J010000,7.75266498617067e18,1.64147609122117e18,-9.26365629867404e18,-0.99
J001890,7.76375378925248e18,1.63338625550678e18,-9.27115043738015e18,-0.99
J002964,7.69999491651911e18,1.60458840664458e18,-9.25940842164125e18,-0.99
J004686,7.72668375821464e18,1.56777617019749e18,-9.23200985878469e18,-0.99
J011563,7.78567708553648e18,1.59689720359636e18,-9.95931198879159e18,-0.99
J001348,7.71481527583446e18,1.60682151007477e18,-9.92343493191519e18,-0.99
J002838,7.78673150262025e18,1.59076519274887e18,-9.92343750756103e18,-0.99
J001670,7.74198582522291e18,1.5762350755864e18,-9.9563384463134e18,-0.99
J014348,7.71810734054166e18,1.56197809394879e18,-9.94161889853438e18,-0.99
J003789,7.7115568126818e18,1.58011463286528e18,-9.89922138778937e18,-0.99
J012794,7.71005666648241e18,1.59607955519676e18,-9.94463285656434e18,-0.99
J005923,7.76129125938127e18,1.57829567320852e18,-9.95049621590218e18,-0.99
J001398,7.76862536711832e18,1.57647448416177e18,-9.91450525599449e18,-0.99
J011339,7.78049209166691e18,1.60386245615824e18,-9.9128633312758e18,-0.99
J004283,7.76689968498786e18,1.58827601880838e18,-9.96414330768521e18,-0.99
J002625,7.84612538187117e18,1.4047960910209e18,-9.76834924837973e18,-0.99
J004470,7.85040268759185e18,1.44444310378429e18,-9.72687398046605e18,-0.99
J011824,7.87684167974252e18,1.42877239315256e18,-9.77775555863078e18,-0.99
J010247,7.88923336273315e18,1.40545774421272e18,-9.78595823423256e18,-0.99
J002423,7.86302459291513e18,1.39153035981734e18,-9.79498376546384e18,-0.99
J001302,7.83126825089079e18,1.4415695591954e18,-9.76140745555533e18,-0.99
J010556,7.88700441951528e18,1.41780189235444e18,-9.78590299761771e18,-0.99
J011778,7.88854069905811e18,1.44344432394423e18,-9.73376174352315e18,-0.99
J005259,7.83384282807199e18,1.42902453676766e18,-9.73298980025062e18,-0.99
J005969,7.87883438228399e18,1.40331982397542e18,-9.79914590594265e18,-0.99
J001769,7.81342420335803e18,1.43617410314755e18,-9.76329217218862e18,-0.99
J004150,7.82741529575349e18,1.42732295375574e18,-9.7839049816355e18,-0.99
J005872,7.87751237300782e18,1.46124325297115e18,-9.79569800327404e18,-0.99
J011376,7.86304940010209e18,1.43703829665203e18,-9.77062289081421e18,-0.99
J005299,7.83809218362666e18,1.39865507674403e18,-9.79967924122012e18,-0.99
J011355,7.8273502451802e18,1.38965672403486e18,-9.7883946426342e18,-0.99
J011195,7.86925916794547e18,1.40937475671937e18,-9.77987612614789e18,-0.99
J005280,7.84975285455657e18,1.4344841934889e18,-9.7752565026656e18,-0.99
J010811,7.18290349885782e18,1.48237598616043e18,-9.47438285755959e18,-0.99
J001694,7.1905223539201e18,1.48841173247976e18,-9.43539676981124e18,-0.99
J003941,7.18544893895632e18,1.45061295258822e18,-9.47814494728481e18,-0.99
J011790,7.18177802841574e18,1.50787026946249e18,-9.46011306942601e18,-0.99
J013146,7.19922248037318e18,1.48407082802817e18,-9.48881224829304e18,-0.99
J004998,7.18881173504484e18,1.50585662948576e18,-9.4967948740965e18,-0.99
J003382,7.17987315279912e18,1.44796868410946e18,-9.43963652427993e18,-0.99
J003546,7.22604895768022e18,1.43855809066267e18,-9.46094730194066e18,-0.99
J001820,7.22054612402133e18,1.48512899599955e18,-9.44431021923885e18,-0.99
J012578,7.18452236765669e18,1.50045079302969e18,-9.46332967466588e18,-0.99
J012773,7.21597629910903e18,1.4895462597646e18,-9.50894645971369e18,-0.99
J005223,7.17311532396015e18,1.4435370958427e18,-9.50857797240416e18,-0.99
J005663,7.15504803105858e18,1.4576615315108e18,-9.50760917120543e18,-0.99
J003793,7.19205701760772e18,1.43710147479938e18,-9.49905208339124e18,-0.99
J004128,7.17782415099494e18,1.46975255748182e18,-9.45493242248615e18,-0.99
J005070,7.17896941195126e18,1.47975437841821e18,-9.50168532291774e18,-0.99
J001025,7.20305873188241e18,1.45178153337537e18,-9.46619492117535e18,-0.99
J005724,7.22898759042755e18,1.48979184759557e18,-9.50022960411634e18,-0.99
J004921,7.19245299351229e18,1.4556302574882e18,-9.48559546915714e18,-0.99
J012686,7.30163284267782e18,1.54436162974937e18,-9.91710180365683e18,-0.99
J010366,7.33061732280465e18,1.4938891555824e18,-9.89580101779193e18,-0.99
J012475,7.29352753264709e18,1.53240575610204e18,-9.92986909046093e18,-0.99
J015227,7.34846025313318e18,1.508129430534e18,-9.96530590515689e18,-0.99
J010951,7.34087204196695e18,1.49988823176111e18,-9.90429363850906e18,-0.99
J000895,7.6485245767944e18,1.54328691044672e18,-9.68171595294677e18,-0.99
J000487,7.68166455936151e18,1.61359700482705e18,-9.67260001903998e18,-0.99
J000621,7.67356272941275e18,1.54180949113212e18,-9.66833836823785e18,-0.99
J000551,7.66670309714927e18,1.60884508354468e18,-9.65181215940546e18,-0.99
J000630,7.63042901996261e18,1.55004343699164e18,-9.80220385988663e18,-0.99
J000452,7.57130139955888e18,1.57351770073294e18,-9.7848874057032e18,-0.99
J000327,7.61530607807606e18,1.54891616267672e18,-9.75451314613106e18,-0.99
J000186,7.5605349578722e18,1.55018348994711e18,-9.78673024286055e18,-0.99
J000528,7.6110736744896e18,1.55580126536424e18,-9.74669733490441e18,-0.99
J000353,7.60445939943185e18,1.55857351471522e18,-9.78683200294682e18,-0.99
J000461,7.62058876931055e18,1.52118350807126e18,-9.7981532739249e18,-0.99
J000522,7.58214364131433e18,1.56351996859329e18,-9.79643054354491e18,-0.99
J000965,7.5910057223112e18,1.5850340639709e18,-9.80933055939905e18,-0.99
J000304,7.58102348719184e18,1.55490904259694e18,-9.74129764753849e18,-0.99
J000595,7.56083919865162e18,1.57098851130002e18,-9.75277039199155e18,-0.99
J000685,7.59945999925728e18,1.65192589109459e18,-9.90434874142395e18,-0.99
J000844,7.66562952920212e18,1.70193172063423e18,-9.86577825878514e18,-0.99
J000719,7.60380519630771e18,1.69038358783638e18,-9.89493456546479e18,-0.99
J000726,7.67865090069645e18,1.67917353497573e18,-9.8635915488717e18,-0.99
J000214,7.65747384373375e18,1.64321133576391e18,-9.92382218142387e18,-0.99
J000652,7.64266087064001e18,1.70162475709746e18,-9.88298174843877e18,-0.99
J000313,7.66091332600237e18,1.69190133009918e18,-9.90467331923106e18,-0.99
J000687,7.62370956369868e18,1.67078769917674e18,-9.91899523368874e18,-0.99
J000427,7.62831768793271e18,1.63290310134669e18,-9.85644711626952e18,-0.99
J000102,7.63271665391261e18,1.62984447061674e18,-9.90913697797128e18,-0.99
AD001,5.45856300822106e18,6.02429716205218e18,-8.32725017865444e18,-0.99
AD002,3.29817864873159e18,4.98304702997336e18,-5.44610493030277e18,-0.99
AD003,3.28359925645204e18,4.99075268602963e18,-5.42691822950775e18,-0.99
AD004,3.25572468922456e18,4.94079468521081e18,-5.45431656361961e18,-0.99
AD005,3.29764108163639e18,4.9882151949888e18,-5.47786984675291e18,-0.99
AD006,3.30539939287067e18,4.93617141949569e18,-5.41371302445901e18,-0.99
AD007,3.2957719684442e18,4.98971453727005e18,-5.47220855366797e18,-0.99
AD008,3.32118725724914e18,5.00059885788435e18,-5.4335638866596e18,-0.99
AD009,3.37419867691676e18,5.11074786127325e18,-5.39501677501696e18,-0.99
AD010,3.34513690222611e18,5.1034692277829e18,-5.46020887658018e18,-0.99
AD011,3.3178332288902e18,5.06689465112759e18,-5.45658563385926e18,-0.99
AD012,3.38272273674975e18,5.07495744928932e18,-5.41146044486382e18,-0.99
AD013,3.38109876164498e18,5.09608972557803e18,-5.46131860284733e18,-0.99
AD014,3.34779259419316e18,5.07575608278592e18,-5.43076125067863e18,-0.99
AD015,3.35882146510627e18,5.08021334238635e18,-5.41750957842173e18,-0.99
AD016,3.37648103213549e18,5.0841885412467e18,-5.43364392632702e18,-0.99
AD017,3.29376055770035e18,4.95296287427657e18,-5.66403075722365e18,-0.99
AD018,3.30535269270037e18,4.92939684842012e18,-5.64364504661768e18,-0.99
AD019,3.32789608082641e18,4.96922938329117e18,-5.64359545099449e18,-0.99
AD020,3.31392225383631e18,4.97626602514202e18,-5.61352225034154e18,-0.99
AD021,3.33244160634859e18,5.00007218330558e18,-5.62963412127767e18,-0.99
AD022,3.30774731920704e18,4.97737863979428e18,-5.64507372726072e18,-0.99
AD023,3.29788332812063e18,4.9978216639003e18,-5.6581769839995e18,-0.99
AD024,3.31716514633105e18,4.94940471283879e18,-5.59588622812044e18,-0.99
AD025,3.20560080482295e18,4.93405095459929e18,-5.53461422275903e18,-0.99
AD026,3.20007707195416e18,4.94207844585872e18,-5.55807289708424e18,-0.99
AD027,3.2147236647918e18,4.94656587055311e18,-5.56380658355827e18,-0.99
AD028,3.15371673477856e18,4.90330336938437e18,-5.58617914036993e18,-0.99
AD029,3.17156959930953e18,4.94764064728242e18,-5.59077357741616e18,-0.99
AD030,3.21279939432838e18,4.97385038460475e18,-5.54404551346618e18,-0.99
AD031,3.18655796794647e18,4.96387406207339e18,-5.57912254225042e18,-0.99
AD032,3.16190905367505e18,4.91561169433155e18,-5.54985643000343e18,-0.99
AD033,3.25633492388362e18,5.16161020162423e18,-5.52779598481023e18,-0.99
AD034,3.20258658490892e18,5.17792371447397e18,-5.5400113235985e18,-0.99
AD035,3.22935823707851e18,5.20354028952524e18,-5.54063403844607e18,-0.99
AD036,3.24308124045142e18,5.16004584675281e18,-5.52963455912468e18,-0.99
AD037,3.22359338285138e18,5.22696205378501e18,-5.53795642302541e18,-0.99
AD038,3.23137102011483e18,5.1662050558809e18,-5.55005062812191e18,-0.99
AD039,3.25433451169988e18,5.15076893700744e18,-5.55404799670053e18,-0.99
AD040,3.26573737270837e18,5.1962061005733e18,-5.54281203072371e18,-0.99
AD041,4.68377881407985e18,4.49284182241009e18,-5.4672992204885e18,-0.99
AD042,4.69340629513976e18,4.49410971865423e18,-5.48219408194692e18,-0.99
AD043,4.70726582248252e18,4.50824201444799e18,-5.44470554494443e18,-0.99
AD044,4.6990935165774e18,4.49240612033596e18,-5.43136592651228e18,-0.99
AD045,4.66800359214351e18,4.50326182462996e18,-5.42707828746506e18,-0.99
AD046,4.68915407150603e18,4.4615449676342e18,-5.4600198180608e18,-0.99
AD047,4.65945162671439e18,4.43216312580968e18,-5.45552882847646e18,-0.99
AD048,4.64108782897495e18,4.45065180333316e18,-5.42787088499963e18,-0.99
AD049,4.77352050381031e18,4.53686986943175e18,-5.52809698279946e18,-0.99
AD050,4.78846703744197e18,4.53766061540012e18,-5.47182642826875e18,-0.99
AD051,4.77147867839753e18,4.55770245621175e18,-5.53155931075238e18,-0.99
AD052,4.76217716103311e18,4.53819351461814e18,-5.49953991525835e18,-0.99
AD053,4.76750881569247e18,4.55384564160809e18,-5.5045399694661e18,-0.99
AD054,4.82880926595807e18,4.50767774418137e18,-5.48478050436237e18,-0.99
